Name,symbol,address,owner,decimals,coingecko,logo
bZx Vesting Token,VBZRX,https://etherscan.io/address/0xb72b31907c1c95f3650b64b2469e08edacee5e8f,0xb7f72028d9b502dc871c444363a7ac5a52546608,18,https://www.coingecko.com/en/coins/vbzrx,https://ethplorer.io/images/VBZRXb72b3190.png
Flama,FMA,https://etherscan.io/address/0x0f8794f66c7170c4f9163a8498371a747114f6c4,0x,18,https://www.coingecko.com/en/coins/flama,https://ethplorer.io/images/FMA0f8794f6.png
Yield-farming.io,YIELD,https://etherscan.io/address/0x6768063279e2b185dc0c972b97f11f231d0b45ad,0xf7cb015141feb3814acd5f685fbfe879326bcadc,18,https://www.coingecko.com/en/coins/yield-farming-io,https://ethplorer.io/images/YIELD67680632.png
NAGA,NGC,https://etherscan.io/address/0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,0x54c474fd5b203a70ec9e018a24fa8cf3d882a8c0,18,https://www.coingecko.com/en/coins/naga,https://ethplorer.io/images/NGC72dd4b6b.jpg
Crowd Machine,CMCT,https://etherscan.io/address/0x47bc01597798dcd7506dcca36ac4302fc93a8cfb,0x71817f8a161bda73d789ed95f341443ed2ff17d5,8,https://www.coingecko.com/en/coins/crowd-machine,https://ethplorer.io/images/CMCT47bc0159.png
BITTO,BITTO,https://etherscan.io/address/0x55a290f08bb4cae8dcf1ea5635a3fcfd4da60456,0x1508f607522911cb6afa9e6b0ca28496e69d0cac,18,https://www.coingecko.com/en/coins/bitto-exchange,https://ethplorer.io
Qubitica,QBIT,https://etherscan.io/address/0x1602af2c782cc03f9241992e243290fccf73bb13,0xcd4a930885e031bd49ba51dc9293d05fc232c23c,18,https://www.coingecko.com/en/coins/qubitica,https://ethplorer.io/images/qubitica.png
Entone,ENTONE,https://etherscan.io/address/0xec1a718d1a6f8f8d94ecec6fe91465697bb2b88c,0x834c26acff6a39b864ddda8ec7483496bf96479d,8,https://www.coingecko.com/en/coins/entone,https://ethplorer.io/images/ENTONEec1a718d.png
TideBit Token,TBT,https://etherscan.io/address/0xc581399be631f060b64df49742626670906fdea9,0x1270a0aad453a315c5ab99397d88121c34453eb4,18,https://www.coingecko.com/en/coins/tidebit-token,https://ethplorer.io/images/TBTc581399b.png
Coil,COIL,https://etherscan.io/address/0x3936ad01cf109a36489d93cabda11cf062fd3d48,0xa7123ce5f501b6ddff8eb323378dff744f21c359,9,https://www.coingecko.com/en/coins/coil-crypto,https://ethplorer.io/images/COIL3936ad01.png
Experty,EXY,https://etherscan.io/address/0x5c743a35e903f6c584514ec617acee0611cf44f3,0x,18,https://www.coingecko.com/en/coins/experty,https://ethplorer.io/images/EXY5c743a35.png
Bast,BAST,https://etherscan.io/address/0x47eb79217f42f92dbd741add1b1a6783a2c873cf,0x,18,https://www.coingecko.com/en/coins/bast,https://ethplorer.io/images/BAST47eb7921.png
Tokenbox,TBX,https://etherscan.io/address/0x3a92bd396aef82af98ebc0aa9030d25a23b11c6b,0x2bfe420622311a60685020ae56a545fd2d9c1fde,18,https://www.coingecko.com/en/coins/tokenbox,https://ethplorer.io/images/TBX3a92bd39.png
Etherisc DIP Token,DIP,https://etherscan.io/address/0xc719d010b63e5bbf2c0551872cd5316ed26acd83,0xd4d3e122ba3e69b8b42505a89c73dee03b72e31e,18,https://www.coingecko.com/en/coins/etherisc,https://ethplorer.io/images/DIPc719d010.png
Cryptaur,CPT,https://etherscan.io/address/0x88d50b466be55222019d71f9e8fae17f5f45fca1,0xda291d62879a8a206ee6fbf198bc433aeef9a6a7,8,https://www.coingecko.com/en/coins/cryptaur,https://ethplorer.io/images/CPT88d50b46.jpg
Essek Tov,ETO,https://etherscan.io/address/0x4526dc4ac8f692535ed9bf235a3a20a2b9ff3328,0xb1cd40cf5460ff20996a1d07e7f5917466711f7d,18,https://www.coingecko.com/en/coins/essek-tov,https://ethplorer.io/images/ETO4526dc4a.png
SPECTRUM,SPT,https://etherscan.io/address/0x01cc4151fe5f00efb8df2f90ff833725d3a482a3,0x,8,https://www.coingecko.com/en/coins/spectrum,https://ethplorer.io/images/SPT01cc4151.png
Semitoken,SEMI,https://etherscan.io/address/0x6d7917864003a9bb13cbbec8f1cdd4e36ddf6fc8,0xe86d0fefd775f607260ab9805a35a9865838d8ba,18,https://www.coingecko.com/en/coins/semitoken,https://ethplorer.io/images/SEMI6d791786.jpg
TravelNote,TVNT,https://etherscan.io/address/0x5635ddeabf9cdda686995fe90beb5411831563fc,0x,8,https://www.coingecko.com/en/coins/travelnote,https://ethplorer.io/images/TVNT5635ddea.jpg
Playgroundz,IOG,https://etherscan.io/address/0x1c4b7d0e1885bd7667af3378e0c538f74e712006,0xbe88f2146906689a81d15213ce4ed5af4de9f5a1,18,https://www.coingecko.com/en/coins/playgroundz,https://ethplorer.io/images/IOG1c4b7d0e.png
Gric Coin,GC,https://etherscan.io/address/0x720c2c93f5f9a6b82226e84095558b10f399b0fa,0x,18,https://www.coingecko.com/en/coins/gric,https://ethplorer.io/images/GC720c2c93.png
Truegame,TGAME,https://etherscan.io/address/0xf8e06e4e4a80287fdca5b02dccecaa9d0954840f,0x4cfc15c5f2e0b49d53026eb50e0489eb6c1ef9eb,18,https://www.coingecko.com/en/coins/truegame,https://ethplorer.io/images/TGAMEf8e06e4e.png
WHEN Token,WHEN,https://etherscan.io/address/0xf4fe95603881d0e07954fd7605e0e9a916e42c44,0x,18,https://www.coingecko.com/en/coins/when-token,https://ethplorer.io/images/WHENf4fe9560.png
Wixlar,WIX,https://etherscan.io/address/0x7ba19b7f7d106a9a1e0985397b94f38eee0b555e,0x,2,https://www.coingecko.com/en/coins/wixlar,https://ethplorer.io/images/WIX7ba19b7f.png
MGC Token,MGC,https://etherscan.io/address/0x174bfa6600bf90c885c7c01c7031389ed1461ab9,0x2ab5b78230fc9d60e6e5361b0fa3fd7d69fe15f8,18,https://www.coingecko.com/en/coins/mgc-token,https://ethplorer.io/images/MGC174bfa66.png
BitScreener,BITX,https://etherscan.io/address/0xff2b3353c3015e9f1fbf95b9bda23f58aa7ce007,0x0000000000000000000000000000000000000000,18,https://www.coingecko.com/en/coins/bitscreener,https://ethplorer.io/images/BITXff2b3353.png
Cube,AUTO,https://etherscan.io/address/0x622dffcc4e83c64ba959530a5a5580687a57581b,0x635e8f02f40c8d25cf28a16068f30425797cffd9,18,https://www.coingecko.com/en/coins/cube,https://ethplorer.io/images/AUTO622dffcc.png
Pantos,PAN,https://etherscan.io/address/0x536381a8628dbcc8c70ac9a30a7258442eab4c92,0xa0b83e91c62289516b20167888752e19557ed683,8,https://www.coingecko.com/en/coins/pantos,https://ethplorer.io/images/PAN536381a8.png
QChi,QCH,https://etherscan.io/address/0x687bfc3e73f6af55f0ccca8450114d107e781a0e,0x,18,https://www.coingecko.com/en/coins/qchi,https://ethplorer.io/images/QCH687bfc3e.png
Decentralized Machine Learning Protocol,DML,https://etherscan.io/address/0xbcdfe338d55c061c084d81fd793ded00a27f226d,0x317b5d5dcf9bfcc6799bd76571c4171bdb40916a,18,https://www.coingecko.com/en/coins/decentralized-machine-learning,https://ethplorer.io/images/DMLbcdfe338.png
SkinCoin,SKIN,https://etherscan.io/address/0x2bdc0d42996017fce214b21607a515da41a9e0c5,0x6f2010d0fbaf8b7dbc13ee7252ff8594a2be3c51,6,https://www.coingecko.com/en/coins/skincoin,https://ethplorer.io/images/skincoin.png
Tcbcoin,TCFX,https://etherscan.io/address/0x36dcffe069a3f2878fab2a46d81e83d462d0cbf7,0x,18,https://www.coingecko.com/en/coins/tcbcoin,https://ethplorer.io
graf token,GSMT,https://etherscan.io/address/0x7713bcda5106424ff6b0ae1e7fa05c3f4ae3ecb0,0x610207f22811b4660e7c159f5bfa180d3cf7a993,8,https://www.coingecko.com/en/coins/grafsound,https://ethplorer.io
SBank,STS,https://etherscan.io/address/0x4c14114c107d6374ec31981f5f6cc27a13e22f9a,0x600af3399f5518581217620802ae8dd5cf7ee673,18,https://www.coingecko.com/en/coins/sbank,https://ethplorer.io/images/STS4c14114c.png
Popcorn Token,CORN,https://etherscan.io/address/0x3080ec2a6960432f179c66d388099a48e82e2047,0x,18,https://www.coingecko.com/en/coins/popcorn-token,https://ethplorer.io/images/CORN3080ec2a.png
TouchCon,TOC,https://etherscan.io/address/0xe02784175c3be0dea7cc0f284041b64503639e66,0x,18,https://www.coingecko.com/en/coins/touchcon,https://ethplorer.io/images/toc.png
Fera,FERA,https://etherscan.io/address/0x539f3615c1dbafa0d008d87504667458acbd16fa,0x,18,https://www.coingecko.com/en/coins/fera,https://ethplorer.io/images/FERA539f3615.jpg
Lunyr,LUN,https://etherscan.io/address/0xfa05a73ffe78ef8f1a739473e462c54bae6567d9,0x,18,https://www.coingecko.com/en/coins/lunyr,https://ethplorer.io/images/LUNfa05a73f.png
FlashX Advance,FSXA,https://etherscan.io/address/0xf0b0a13d908253d954ba031a425dfd54f94a2e3d,0x8f0f8b3e4cfd98bfb580c55716c6d6cce471aba9,8,https://www.coingecko.com/en/coins/flashx-advance,https://ethplorer.io/images/FSXAf0b0a13d.png
AiLink Token,ALI,https://etherscan.io/address/0x4289c043a12392f1027307fb58272d8ebd853912,0x,18,https://www.coingecko.com/en/coins/ailink-token,https://ethplorer.io/images/ALI4289c043.png
Infinitus Token,INF,https://etherscan.io/address/0x00e150d741eda1d49d341189cae4c08a73a49c95,0x,18,https://www.coingecko.com/en/coins/infinitus-token,https://ethplorer.io/images/INF00e150d7.png
Newsolution,NST,https://etherscan.io/address/0xd89040ac9823b72f64d71f66fa2deae7c8520671,0xea65cd8d6d512919bc2acb9013b45daaad75a478,18,https://www.coingecko.com/en/coins/newsolution,https://ethplorer.io/images/NSTd89040ac.jpg
OTCBTC Token,OTB,https://etherscan.io/address/0xa86a0da9d05d0771955df05b44ca120661af16de,0x0063283050c073308fa40d0d5e49c9a7ee0e0362,18,https://www.coingecko.com/en/coins/otcbtc-token,https://ethplorer.io/images/OTBa86a0da9.jpg
CommerceBlock Token,CBT,https://etherscan.io/address/0x076c97e1c869072ee22f8c91978c99b4bcb02591,0x,18,https://www.coingecko.com/en/coins/commerceblock-token,https://ethplorer.io/images/CBT076c97e1.png
Custody Token,CUST,https://etherscan.io/address/0xf6abff616043c2da572573dcc583b656297b30e7,0xc0f20d4be246a85b41c66da58cd96b35a79b1e60,18,https://www.coingecko.com/en/coins/custody-token,https://ethplorer.io/images/CUSTf6abff61.jpg
Caspian,CSP,https://etherscan.io/address/0xa6446d655a0c34bc4f05042ee88170d056cbaf45,0x9f04765f6977ad055c9e1e4cba8179f981ab6014,18,https://www.coingecko.com/en/coins/caspian,https://ethplorer.io/images/CSPa6446d65.png
3X Long BitMax Token Token,BTMXBULL,https://etherscan.io/address/0x9885ca101dfd8f23d364874f799554c52bfee820,0xe8cb77c2585051aa4e2d05fabbaf9bb40a0c5ebe,18,https://www.coingecko.com/en/coins/3x-long-bitmax-token-token,https://ethplorer.io/images/BTMXBULL9885ca10.png
BELIEVER,BLVR,https://etherscan.io/address/0xd1ef9a7310d0806855c672288ef5a1bab62cef33,0xbdd8138ecd7de83447ad12586389ccdc4bda0f16,18,https://www.coingecko.com/en/coins/believer,https://ethplorer.io/images/BLVRd1ef9a73.png
Mega Lottery Services Global,MLR,https://etherscan.io/address/0xf26893f89b23084c4c6216038d6ebdbe9e96c5cb,0x,18,https://www.coingecko.com/en/coins/mega-lottery-services-global,https://ethplorer.io/images/MLRf26893f8.jpg
CRYPTO20,C20,https://etherscan.io/address/0x26e75307fc0c021472feb8f727839531f112f317,0x,18,https://www.coingecko.com/en/coins/crypto20,https://ethplorer.io/images/C2026e75307.png
InnovaMinex,MINX,https://etherscan.io/address/0xae353daeed8dcc7a9a12027f7e070c0a50b7b6a4,0x,6,https://www.coingecko.com/en/coins/innovaminex,https://ethplorer.io/images/MINXae353dae.jpg
BlockMesh,BMH,https://etherscan.io/address/0xf03045a4c8077e38f3b8e2ed33b8aee69edf869f,0x,18,https://www.coingecko.com/en/coins/blockmesh-2,https://ethplorer.io/images/BMHf03045a4.png
Hinto,HNT,https://etherscan.io/address/0x24fb4c36a83cbdbcd670856406f622e09a643d4d,0x,5,https://www.coingecko.com/en/coins/hinto,https://ethplorer.io/images/HNT24fb4c36.png
Thorium,TORM,https://etherscan.io/address/0x8cea63f6383c1c13633f179f1af70ef75701a979,0x2d6ec8ca1532ca1634b1b153bbf5472e5e934812,18,https://www.coingecko.com/en/coins/thorium,https://ethplorer.io/images/TORM8cea63f6.jpg
Vanywhere,VANY,https://etherscan.io/address/0x4edd66235349e353eb8cb8e40596599644bfe91c,0x,18,https://www.coingecko.com/en/coins/vanywhere,https://ethplorer.io/images/VANY4edd6623.png
Beaxy,BXY,https://etherscan.io/address/0x827d53c8170af52625f414bde00326fc8a085e86,0x109b2a5aeaa4a2b9526bf37856d29bc872160dda,18,https://www.coingecko.com/en/coins/beaxy-exchange,https://ethplorer.io/images/BXY827d53c8.png
Touch Social,TST,https://etherscan.io/address/0xd9bae39c725a1864b1133ad0ef1640d02f79b78c,0x07f8aab9eb0e08bdebcaad16a13d3ac4fa592c6d,18,https://www.coingecko.com/en/coins/touch-social,https://ethplorer.io/images/TSTd9bae39c.png
FREE coin,FREE,https://etherscan.io/address/0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd,0xdad3f160f858ac82df8af5deab03eb2b1a7e44d5,18,https://www.coingecko.com/en/coins/free-coin,https://ethplorer.io/images/FREE2f141ce3.png
Diamond Platform Token,DPT,https://etherscan.io/address/0x10c71515602429c19d53011ea7040b87a4894838,0x4ada2f21241a9278021b48ab43377a79f8e6489d,18,https://www.coingecko.com/en/coins/diamond-platform-token,https://ethplorer.io/images/DPT10c71515.jpg
En-Tan-Mo,ETM,https://etherscan.io/address/0x6020da0f7c1857dbe4431ec92a15cc318d933eaa,0x2304ac2df8d915a146b521210897ed5714a6e029,18,https://www.coingecko.com/en/coins/en-tan-mo,https://ethplorer.io/images/ETM6020da0f.jpg
Swarm City,SWT,https://etherscan.io/address/0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,0x,18,https://www.coingecko.com/en/coins/swarm-city,https://ethplorer.io/images/SWTb9e7f856.png
DuckDaoDime,DDIM,https://etherscan.io/address/0xfbeea1c75e4c4465cb2fccc9c6d6afe984558e20,0x,18,https://www.coingecko.com/en/coins/duckdaodime,https://ethplorer.io/images/DDIMfbeea1c7.jpg
Hubii Network,HBT,https://etherscan.io/address/0xdd6c68bb32462e01705011a4e2ad1a60740f217f,0xb9aac097f4dadcd6f06761eb470346415ef28d5a,15,https://www.coingecko.com/en/coins/hubii-network,https://ethplorer.io/images/HBTdd6c68bb.png
Orbicular,ORBI,https://etherscan.io/address/0x11a2ab94ade17e96197c78f9d5f057332a19a0b9,0x,9,https://www.coingecko.com/en/coins/orbicular,https://ethplorer.io/images/ORBI11a2ab94.png
Couchain,COU,https://etherscan.io/address/0xf091cf09c51811819db705710e9634b8bf18f164,0x9b6ce6b224c06a043e1f2ac57fbb944cf60d9db4,18,https://www.coingecko.com/en/coins/couchain,https://ethplorer.io/images/COUf091cf09.png
Coindom,CCC,https://etherscan.io/address/0x94cb815f4b601b00b363b3177b4d8ed8e0eb7cf2,0x,18,https://www.coingecko.com/en/coins/coin-controller-cash,https://ethplorer.io/images/CCC94cb815f.png
Waletoken,WTN,https://etherscan.io/address/0x0ea984e789302b7b612147e4e4144e64f21425eb,0x,8,https://www.coingecko.com/en/coins/waletoken,https://ethplorer.io/images/WTN0ea984e7.png
Bintex Futures,BNTX,https://etherscan.io/address/0x499f434458f62a1e76974fce5efce9dd6b31d4f2,0x,8,https://www.coingecko.com/en/coins/bintex-futures,https://ethplorer.io/images/BNTX499f4344.png
Jibrel Network,JNT,https://etherscan.io/address/0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7,0x,18,https://www.coingecko.com/en/coins/jibrel,https://ethplorer.io/images/JNTa5fd1a79.png
ROONEX,RNX,https://etherscan.io/address/0x72a6344185b383035d6665c3f44a9dfcc73873c8,0x163867b4e2b06986fff99b9f47a357e026e49458,18,https://www.coingecko.com/en/coins/roonex,https://ethplorer.io/images/RNX72a63441.jpg
RoboCalls,RC20,https://etherscan.io/address/0x61b2d3ea9f1c6b387c985c73d40e8fbfb284e5c7,0x202abc6cf98863ee0126c182ca325a33a867acba,18,https://www.coingecko.com/en/coins/robocalls,https://ethplorer.io/images/RC2061b2d3ea.png
BEE Coin,BEE,https://etherscan.io/address/0x1763ad73694d4d64fb71732b068e32ac72a345b1,0x,18,https://www.coingecko.com/en/coins/bee-coin,https://ethplorer.io/images/BEE1763ad73.jpg
InsurePal,IPL,https://etherscan.io/address/0x64cdf819d3e75ac8ec217b3496d7ce167be42e80,0xa7c5a457dacf6f1aeaf3d55b0538584e9c1dbd83,18,https://www.coingecko.com/en/coins/insurepal,https://ethplorer.io/images/IPL64cdf819.png
FarmaTrust,FTT,https://etherscan.io/address/0x2aec18c5500f21359ce1bea5dc1777344df4c0dc,0xc3808aa176ec1ca6bbecb593be1d494762094158,18,https://www.coingecko.com/en/coins/farmatrust,https://ethplorer.io/images/farmatrust.png
Ecoreal Estate,ECOREAL,https://etherscan.io/address/0xb052f8a33d8bb068414eade06af6955199f9f010,0x9b156c0b5f2dd8d8b17cd3255277617584167514,18,https://www.coingecko.com/en/coins/ecoreal-estate,https://ethplorer.io/images/ECOREALb052f8a3.png
ZOM,ZOM,https://etherscan.io/address/0x42382f39e7c9f1add5fa5f0c6e24aa62f50be3b3,0x,18,https://www.coingecko.com/en/coins/zom,https://ethplorer.io/images/ZOM42382f39.png
Waifu Token,WAIF,https://etherscan.io/address/0xb2279b6769cfba691416f00609b16244c0cf4b20,0x,18,https://www.coingecko.com/en/coins/waifu-token,https://ethplorer.io/images/WAIFb2279b67.png
Braziliex Token,BRZX,https://etherscan.io/address/0xda5180086461ff6eeb09580181ac160522dcdcd4,,8,https://www.coingecko.com/en/coins/braziliexs-token,https://ethplorer.io/images/BRZXda518008.jpg
Business Credit Substitute,BCS,https://etherscan.io/address/0x31274db8b609df99e5988ee527071643b5160fc3,0x18a744e4564601a5241c910aa0cd69aee82287a8,18,https://www.coingecko.com/en/coins/business-credit-substitute,https://ethplorer.io/images/BCS31274db8.jpg
Sudan Gold Coin,SGC,https://etherscan.io/address/0x80bd0cc689c206e3f642919244c4251c7ef19852,0xaa35d0703ad489a271207a70b6346e41a0fd04fa,18,https://www.coingecko.com/en/coins/sudan-gold-coin,https://ethplorer.io/images/SGC80bd0cc6.jpg
Cajutel,CAJ,https://etherscan.io/address/0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e,0x4e287ba805baf4eec92ef948f0a6c0054bb0656d,18,https://www.coingecko.com/en/coins/cajutel,https://ethplorer.io/images/CAJ3c6a7ab4.png
DreamTeam,DREAM,https://etherscan.io/address/0x82f4ded9cec9b5750fbff5c2185aee35afc16587,0x,6,https://www.coingecko.com/en/coins/dreamteam,https://ethplorer.io/images/DREAM82f4ded9.png
ATN,ATN,https://etherscan.io/address/0x461733c17b0755ca5649b6db08b3e213fcf22546,0x0000000000000000000000000000000000000000,18,https://www.coingecko.com/en/coins/atn,https://ethplorer.io/images/atn.png
DWS,DWS,https://etherscan.io/address/0xf4b54874cd8a6c863e3a904c18fda964661ec363,0x8e8acac26ca28b5846ba1a8f6e17fb300d85617a,18,https://www.coingecko.com/en/coins/dws,https://ethplorer.io/images/DWSf4b54874.png
BTC Network Demand Set II,BYTE,https://etherscan.io/address/0xac8ea871e2d5f4be618905f36f73c760f8cfdc8e,0x,18,https://www.coingecko.com/en/coins/btc-network-demand-set-ii,https://ethplorer.io/images/BYTEac8ea871.png
RiverMount,RM,https://etherscan.io/address/0x5ab55ec290beacae98f54c3eb70860460b167c3c,0x843b6affac30f3e8db259b7bfd53c3c749cd8054,18,https://www.coingecko.com/en/coins/rivermount,https://ethplorer.io/images/RM5ab55ec2.jpg
SatoExchange Token,SATX,https://etherscan.io/address/0xe96f2c381e267a96c29bbb8ab05ab7d3527b45ab,0x8d3a0b5409ec5c3381b8223eafd7ca0b09867fdc,8,https://www.coingecko.com/en/coins/satoexchange-token,https://ethplorer.io/images/SATXe96f2c38.png
Frens Community,FRENS,https://etherscan.io/address/0x907cb97615b7cd7320bc89bb7cdb46e37432ebe7,0x4536aa47822864868e8057ae89e1220a570dfce6,18,https://www.coingecko.com/en/coins/frens-community,https://ethplorer.io/images/FRENS907cb976.jpg
Herbalist Token,HERB,https://etherscan.io/address/0x04a020325024f130988782bd5276e53595e8d16e,0x,8,https://www.coingecko.com/en/coins/herbalist-token,https://ethplorer.io/images/HERB04a02032.png
BCdiploma-EvidenZ,BCDT,https://etherscan.io/address/0xacfa209fb73bf3dd5bbfb1101b9bc999c49062a5,0x03869df967259b1f3eccd808d5f076e0945d66b7,18,https://www.coingecko.com/en/coins/bcdiploma,https://ethplorer.io/images/BCDTacfa209f.png
Monnos,MNS,https://etherscan.io/address/0x53884b61963351c283118a8e1fc05ba464a11959,0x,18,https://www.coingecko.com/en/coins/monnos,https://ethplorer.io/images/MNS53884b61.png
LinkCoin Token,LKN,https://etherscan.io/address/0x9f549ebfd4974cd4ed4a1550d40394b44a7382aa,0x7f73803c25ee9ceb97bf28a08fee1a1d9cbd3d5a,18,https://www.coingecko.com/en/coins/linkcoin-token,https://ethplorer.io/images/LKN9f549ebf.png
Eltcoin,ELTCOIN,https://etherscan.io/address/0x44197a4c44d6a059297caf6be4f7e172bd56caaf,0xdcbd3b5605a525f12819958e0cb02941c539eab6,,https://www.coingecko.com/en/coins/eltcoin,https://ethplorer.io/images/ELTCOIN44197a4c.png
STAMP,STAMP,https://etherscan.io/address/0x43afc9058a3debf37eadf99138e449ce8a480a8a,0x,18,https://www.coingecko.com/en/coins/stamp,https://ethplorer.io/images/STAMP43afc905.png
Napoleon X,NPX,https://etherscan.io/address/0x28b5e12cce51f15594b0b91d5b5adaa70f684a02,0x,2,https://www.coingecko.com/en/coins/napoleon-x,https://ethplorer.io/images/NPX28b5e12c.jpg
CoinLoan,CLT,https://etherscan.io/address/0x2001f2a0cf801ecfda622f6c28fb6e10d803d969,0x,8,https://www.coingecko.com/en/coins/coinloan,https://ethplorer.io/images/CLT2001f2a0.png
Alchemy,ACOIN,https://etherscan.io/address/0xfd25676fc2c4421778b18ec7ab86e7c5701df187,0x,18,https://www.coingecko.com/en/coins/alchemy,https://ethplorer.io/images/ACOINfd25676f.png
CryptoFranc,XCHF,https://etherscan.io/address/0xb4272071ecadd69d933adcd19ca99fe80664fc08,0x14446962ef74eed44e0a4d22c32a6352f50c5a4d,18,https://www.coingecko.com/en/coins/cryptofranc,https://ethplorer.io/images/XCHFb4272071.jpg
Ladder Network Token,LAD,https://etherscan.io/address/0x4129d3b7a6a2c5c997774077ac02bdafd1af1d6a,0x68307d03aad558716061762b9b62f0f5d17c5c4a,18,https://www.coingecko.com/en/coins/ladder-network-token,https://ethplorer.io/images/LAD4129d3b7.jpg
qiibee,QBX,https://etherscan.io/address/0x2467aa6b5a2351416fd4c3def8462d841feeecec,0x73feb4c73465c71291052af2282e9292f8807f14,18,https://www.coingecko.com/en/coins/qiibee,https://ethplorer.io/images/QBX2467aa6b.png
GAMB,GMB,https://etherscan.io/address/0xa0008f510fe9ee696e7e320c9e5cbf61e27791ee,0x66323324b77d72c65ea76caa918464836498ebd6,18,https://www.coingecko.com/en/coins/gamb,https://ethplorer.io/images/GMBa0008f51.png
HashNet BitEco,HNB,https://etherscan.io/address/0x9c197c4b58527faaab67cb35e3145166b23d242e,0x,18,https://www.coingecko.com/en/coins/hashnet-biteco,https://ethplorer.io/images/HNB9c197c4b.jpg
STABLE ASSET,STA,https://etherscan.io/address/0xd7d05bda4bf5876ba1254b3eaaf8b47d2f5676eb,0x77aa3ce77d5594067e1567f55692d622b1f22863,18,https://www.coingecko.com/en/coins/stable-asset,https://ethplorer.io/images/STAd7d05bda.png
MyTVchain,MYTV,https://etherscan.io/address/0x45af324f53a8d7da1752dad74adc1748126d7978,0xa592b27f95e32dd69bbb774e8132254e0dcbebeb,18,https://www.coingecko.com/en/coins/mytvchain,https://ethplorer.io/images/MYTV45af324f.png
LemoChain,LEMO,https://etherscan.io/address/0x60c24407d01782c2175d32fe7c8921ed732371d1,0xe3eec9d627c1a3a7924896959b413f12648141b7,18,https://www.coingecko.com/en/coins/lemochain,https://ethplorer.io/images/LEMO60c24407.png
Refereum,RFR,https://etherscan.io/address/0xd0929d411954c47438dc1d871dd6081f5c5e149c,0x,4,https://www.coingecko.com/en/coins/refereum,https://ethplorer.io/images/RFRd0929d41.png
Lunch Money,LMY,https://etherscan.io/address/0x66fd97a78d8854fec445cd1c80a07896b0b4851f,0xc2cc740ccc723cb70e373fc0bb98e4b6df9d2d23,18,https://www.coingecko.com/en/coins/lunch-money,https://ethplorer.io/images/LMY66fd97a7.png
Suretly,SUR,https://etherscan.io/address/0xe120c1ecbfdfea7f0a8f0ee30063491e8c26fedf,0x209a76017ad53c810a9552ad29382904665e7f8d,8,https://www.coingecko.com/en/coins/suretly,https://ethplorer.io/images/SURe120c1ec.png
3X Short Matic Token,MATICBEAR,https://etherscan.io/address/0xbe893b4c214dbffc17ef1e338fbdb7061ff09237,0xe8cb77c2585051aa4e2d05fabbaf9bb40a0c5ebe,18,https://www.coingecko.com/en/coins/3x-short-matic-token,https://ethplorer.io/images/MATICBEARbe893b4c.png
Electric Vehicle Zone,EVZ,https://etherscan.io/address/0x7a939bb714fd2a48ebeb1e495aa9aaa74ba9fa68,0x096dfd1ba03eb6b7372d478fbcc2284a4fded031,18,https://www.coingecko.com/en/coins/electric-vehicle-zone,https://ethplorer.io/images/EVZ7a939bb7.jpg
Universal Protocol Token,UPT,https://etherscan.io/address/0x6ca88cc8d9288f5cad825053b6a1b179b05c76fc,0x,18,https://www.coingecko.com/en/coins/universal-protocol-token,https://ethplorer.io/images/UPT6ca88cc8.jpg
SF Capital,SFCP,https://etherscan.io/address/0x8b6cda5cc518c904e8844f445e1a7c7d2db0ff16,0x,18,https://www.coingecko.com/en/coins/sf-capital,https://ethplorer.io/images/SFCP8b6cda5c.jpg
HashCoin,HSC,https://etherscan.io/address/0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,0xc8d317275a536e94cad0f41c1766a78da8aad34c,18,https://www.coingecko.com/en/coins/hashcoin,https://ethplorer.io/images/HSC2bba3cf6.png
Maverick Chain,MVC,https://etherscan.io/address/0xb17df9a3b09583a9bdcf757d6367171476d4d8a3,0x,18,https://www.coingecko.com/en/coins/maverick-chain,https://ethplorer.io/images/MVCb17df9a3.png
Amon,AMN,https://etherscan.io/address/0x737f98ac8ca59f2c68ad658e3c3d8c8963e40a4c,0x,18,https://www.coingecko.com/en/coins/amon,https://ethplorer.io/images/AMN737f98ac.png
CargoX,CXO,https://etherscan.io/address/0xb6ee9668771a79be7967ee29a63d4184f8097143,0x3a8527653cff3dfd74f7868107c2043227f3e454,18,https://www.coingecko.com/en/coins/cargox,https://ethplorer.io/images/CXOb6ee9668.png
Arcona,ARCONA,https://etherscan.io/address/0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,0x603542187b3b06b9de01c9961b017c117d8ebad6,18,https://www.coingecko.com/en/coins/arcona,https://ethplorer.io/images/ARCONA0f71b8de.jpg
XCELTOKEN PLUS,XLAB,https://etherscan.io/address/0x8c4e7f814d40f8929f9112c5d09016f923d34472,0x616beee4440f100221f4420b49a284aff34838ce,18,https://www.coingecko.com/en/coins/xceltoken-plus,https://ethplorer.io/images/XLAB8c4e7f81.jpg
